liquor_id,liquor_name,ingredient_id,ingredient_name,origin
755,brut_champagne,631,boneless_veal_steak,무거운 고기 요리
755,brut_champagne,647,bottom_round_steak,무거운 고기 요리
755,brut_champagne,1350,chuck_steak,무거운 고기 요리
755,brut_champagne,1457,cod_steak,무거운 고기 요리
755,brut_champagne,1766,cube_steak,무거운 고기 요리
755,brut_champagne,2338,filet_mignon_steak,무거운 고기 요리
755,brut_champagne,2373,fish_steak,무거운 고기 요리
755,brut_champagne,2381,flank_steak,무거운 고기 요리
755,brut_champagne,2383,flat_iron_steak,무거운 고기 요리
755,brut_champagne,3158,halibut_steak,무거운 고기 요리
755,brut_champagne,3167,ham_steak,무거운 고기 요리
755,brut_champagne,3175,hanger_steak,무거운 고기 요리
755,brut_champagne,3227,heinz_57_steak_sauce,무거운 고기 요리
755,brut_champagne,3366,hp_steak_sauce,무거운 고기 요리
755,brut_champagne,3653,lamb_steak,무거운 고기 요리
755,brut_champagne,3692,lean_flank_steak,무거운 고기 요리
755,brut_champagne,3708,lean_round_steak,무거운 고기 요리
755,brut_champagne,3710,lean_sirloin_steak,무거운 고기 요리
755,brut_champagne,3711,lean_steak,무거운 고기 요리
755,brut_champagne,4118,mccormick's_montreal_brand_steak_seasoning,무거운 고기 요리
755,brut_champagne,4255,minute_steak,무거운 고기 요리
755,brut_champagne,4381,new_york_strip_steak,무거운 고기 요리
755,brut_champagne,4973,pork_blade_steak,무거운 고기 요리
755,brut_champagne,5010,pork_steak,무거운 고기 요리
755,brut_champagne,5020,porterhouse_steak,무거운 고기 요리
755,brut_champagne,5427,rib_eye_steak,무거운 고기 요리
755,brut_champagne,5551,round_steak,무거운 고기 요리
755,brut_champagne,5562,rump_steak,무거운 고기 요리
755,brut_champagne,5602,salmon_steak,무거운 고기 요리
755,brut_champagne,5761,shark_steak,무거운 고기 요리
755,brut_champagne,5769,shell_steak,무거운 고기 요리
755,brut_champagne,5827,sirloin_steak,무거운 고기 요리
755,brut_champagne,5829,sirloin_tip_steak,무거운 고기 요리
755,brut_champagne,5846,skirt_steak,무거운 고기 요리
755,brut_champagne,6095,steak,무거운 고기 요리
755,brut_champagne,6096,steak_fillet,무거운 고기 요리
755,brut_champagne,6097,steak_sauce,무거운 고기 요리
755,brut_champagne,6098,steak_seasoning,무거운 고기 요리
755,brut_champagne,6099,steak_spice,무거운 고기 요리
755,brut_champagne,6101,steak_ums,무거운 고기 요리
755,brut_champagne,6158,strip_steak,무거운 고기 요리
755,brut_champagne,6302,swordfish_steak,무거운 고기 요리
755,brut_champagne,6471,top_round_steak,무거운 고기 요리
755,brut_champagne,6472,top_sirloin_steak,무거운 고기 요리
755,brut_champagne,6484,tri_tip_steak,무거운 고기 요리
755,brut_champagne,6505,tuna_steak,무거운 고기 요리
755,brut_champagne,6685,veal_steak,무거운 고기 요리
755,brut_champagne,6742,venison_steak,무거운 고기 요리
755,brut_champagne,7085,yellowfin_tuna_steak,무거운 고기 요리
755,brut_champagne,599,boneless_lamb,무거운 고기 요리
755,brut_champagne,600,boneless_lamb_shoulder,무거운 고기 요리
755,brut_champagne,602,boneless_leg_of_lamb,무거운 고기 요리
755,brut_champagne,803,butterflied_leg_of_lamb,무거운 고기 요리
755,brut_champagne,1538,cooked_lamb,무거운 고기 요리
755,brut_champagne,3088,ground_lamb,무거운 고기 요리
755,brut_champagne,3636,lamb,무거운 고기 요리
755,brut_champagne,3638,lamb_bone,무거운 고기 요리
755,brut_champagne,3639,lamb_breast,무거운 고기 요리
755,brut_champagne,3640,lamb_chop,무거운 고기 요리
755,brut_champagne,3641,lamb_cutlet,무거운 고기 요리
755,brut_champagne,3642,lamb_fillet,무거운 고기 요리
755,brut_champagne,3644,lamb_liver,무거운 고기 요리
755,brut_champagne,3645,lamb_loin_chop,무거운 고기 요리
755,brut_champagne,3646,lamb_neck,무거운 고기 요리
755,brut_champagne,3647,lamb_rack,무거운 고기 요리
755,brut_champagne,3648,lamb_rib,무거운 고기 요리
755,brut_champagne,3649,lamb_rib_chop,무거운 고기 요리
755,brut_champagne,3650,lamb_sausage,무거운 고기 요리
755,brut_champagne,3651,lamb_shank,무거운 고기 요리
755,brut_champagne,3652,lamb_shoulder,무거운 고기 요리
755,brut_champagne,3653,lamb_steak,무거운 고기 요리
755,brut_champagne,3654,lamb_stew_meat,무거운 고기 요리
755,brut_champagne,3655,lamb_stock,무거운 고기 요리
755,brut_champagne,3657,lambs_kidney,무거운 고기 요리
755,brut_champagne,3688,lean_boneless_lamb,무거운 고기 요리
755,brut_champagne,3696,lean_ground_lamb,무거운 고기 요리
755,brut_champagne,3703,lean_lamb,무거운 고기 요리
755,brut_champagne,3719,leg_of_lamb,무거운 고기 요리
755,brut_champagne,3906,loin_lamb,무거운 고기 요리
755,brut_champagne,5177,rack_of_lamb,무거운 고기 요리
755,brut_champagne,5179,racks_of_lamb,무거운 고기 요리
755,brut_champagne,5801,shoulder_lamb_chop,무거운 고기 요리
755,brut_champagne,6113,stewing_lamb,무거운 고기 요리
755,brut_champagne,4086,marmalade,매운 음식
755,brut_champagne,4483,onion_marmalade,매운 음식
755,brut_champagne,4520,orange_marmalade,매운 음식
755,brut_champagne,445,betty_crocker_fudge_brownie_mix,초콜릿 디저트
755,brut_champagne,751,brownie,초콜릿 디저트
755,brut_champagne,2775,fudge_brownie_mix,초콜릿 디저트
755,brut_champagne,1810,dark_chocolate,초콜릿 디저트
755,brut_champagne,1811,dark_chocolate_bar,초콜릿 디저트
755,brut_champagne,1812,dark_chocolate_cake_mix,초콜릿 디저트
755,brut_champagne,1813,dark_chocolate_chip,초콜릿 디저트
755,brut_champagne,1814,dark_chocolate_frosting,초콜릿 디저트
755,brut_champagne,1815,dark_chocolate_melt,초콜릿 디저트
755,brut_champagne,1816,dark_chocolate_shaving,초콜릿 디저트
755,brut_champagne,6610,unsweetened_dark_chocolate,초콜릿 디저트
755,brut_champagne,825,cabbage_kimchi,발효 음식
761,budweiser_beer,4086,marmalade,매운 음식
761,budweiser_beer,4483,onion_marmalade,매운 음식
761,budweiser_beer,4520,orange_marmalade,매운 음식
761,budweiser_beer,918,canned_jalapeno_pepper,강한 향신료 요리
761,budweiser_beer,919,canned_jalapeno_slice,강한 향신료 요리
761,budweiser_beer,1883,diced_tomatoes_with_jalapeno,강한 향신료 요리
761,budweiser_beer,2510,fresh_jalapeno,강한 향신료 요리
761,budweiser_beer,2511,fresh_jalapeno_chilies,강한 향신료 요리
761,budweiser_beer,2512,fresh_jalapeno_pepper,강한 향신료 요리
761,budweiser_beer,3009,green_jalapeno_pepper,강한 향신료 요리
761,budweiser_beer,3492,jalapeno,강한 향신료 요리
761,budweiser_beer,3493,jalapeno_chile,강한 향신료 요리
761,budweiser_beer,3494,jalapeno_jack_cheese,강한 향신료 요리
761,budweiser_beer,3495,jalapeno_jelly,강한 향신료 요리
761,budweiser_beer,3496,jalapeno_juice,강한 향신료 요리
761,budweiser_beer,3497,jalapeno_pepper,강한 향신료 요리
761,budweiser_beer,3498,jalapeno_pepper_cheese,강한 향신료 요리
761,budweiser_beer,3499,jalapeno_powder,강한 향신료 요리
761,budweiser_beer,3500,jalapeno_sauce,강한 향신료 요리
761,budweiser_beer,4793,pickled_jalapeno_chilies,강한 향신료 요리
761,budweiser_beer,4794,pickled_jalapeno_pepper,강한 향신료 요리
761,budweiser_beer,5301,red_jalapeno_chile,강한 향신료 요리
761,budweiser_beer,6309,tabasco_jalapeno_sauce,강한 향신료 요리
761,budweiser_beer,1785,curry,강한 향신료 요리
761,budweiser_beer,1786,curry_leaf,강한 향신료 요리
761,budweiser_beer,1787,curry_paste,강한 향신료 요리
761,budweiser_beer,1788,curry_powder,강한 향신료 요리
761,budweiser_beer,1789,curry_sauce,강한 향신료 요리
761,budweiser_beer,1975,dried_curry_leaf,강한 향신료 요리
761,budweiser_beer,3000,green_curry_paste,강한 향신료 요리
761,budweiser_beer,4027,madras_curry_powder,강한 향신료 요리
761,budweiser_beer,4194,mild_curry_paste,강한 향신료 요리
761,budweiser_beer,4195,mild_curry_powder,강한 향신료 요리
761,budweiser_beer,4587,panang_curry_paste,강한 향신료 요리
761,budweiser_beer,5287,red_curry_paste,강한 향신료 요리
761,budweiser_beer,6388,thai_curry_paste,강한 향신료 요리
761,budweiser_beer,6393,thai_red_curry_paste,강한 향신료 요리
761,budweiser_beer,7061,yellow_curry_paste,강한 향신료 요리
